Race ID,Contest Name,Ward Name,Voting Station Type,Voting Station Description,Facility Name,Eligible Voters in Voting Subdivision,Acclaimed,Candidate Order,Candidate Last Name,Candidate First Name,Votes Received
301,Mayor,City Wide,Regular,12-05 Kate Chegwin School,Kate Chegwin School,4639,No,10,NIKOLIC,Gordon,3
301,Mayor,City Wide,Regular,12-05 Kate Chegwin School,Kate Chegwin School,4639,No,11,SHEWCHUK,Steven Charles,37
301,Mayor,City Wide,Regular,12-05 Kate Chegwin School,Kate Chegwin School,4639,No,12,STEPHENS,Neil,5
301,Mayor,City Wide,Regular,12-05 Kate Chegwin School,Kate Chegwin School,4639,No,13,THOMAS,Justin,27
301,Mayor,City Wide,Regular,12-05 Kate Chegwin School,Kate Chegwin School,4639,No,14,Over Votes,,0
301,Mayor,City Wide,Regular,12-05 Kate Chegwin School,Kate Chegwin School,4639,No,15,Under Votes,,17
301,Mayor,City Wide,Regular,12-06 Sunrise Community Church,Sunrise Community Church,2999,No,1,BOUCHIER,Taz,11
301,Mayor,City Wide,Regular,12-06 Sunrise Community Church,Sunrise Community Church,2999,No,2,BUTLER,Mike,56
301,Mayor,City Wide,Regular,12-06 Sunrise Community Church,Sunrise Community Church,2999,No,3,COUSINEAU,Ron,6
301,Mayor,City Wide,Regular,12-06 Sunrise Community Church,Sunrise Community Church,2999,No,4,FROST,Carla,15
301,Mayor,City Wide,Regular,12-06 Sunrise Community Church,Sunrise Community Church,2999,No,5,IVESON,Don,570
301,Mayor,City Wide,Regular,12-06 Sunrise Community Church,Sunrise Community Church,2999,No,6,KOZIAK,Don,26
301,Mayor,City Wide,Regular,12-06 Sunrise Community Church,Sunrise Community Church,2999,No,7,LIGERTWOOD,Bob (Robert),3
301,Mayor,City Wide,Regular,12-06 Sunrise Community Church,Sunrise Community Church,2999,No,8,MAK,Henry,6
301,Mayor,City Wide,Regular,12-06 Sunrise Community Church,Sunrise Community Church,2999,No,9,MUGHAL,Fahad,82
301,Mayor,City Wide,Regular,12-06 Sunrise Community Church,Sunrise Community Church,2999,No,10,NIKOLIC,Gordon,2
301,Mayor,City Wide,Regular,12-06 Sunrise Community Church,Sunrise Community Church,2999,No,11,SHEWCHUK,Steven Charles,16
301,Mayor,City Wide,Regular,12-06 Sunrise Community Church,Sunrise Community Church,2999,No,12,STEPHENS,Neil,9
301,Mayor,City Wide,Regular,12-06 Sunrise Community Church,Sunrise Community Church,2999,No,13,THOMAS,Justin,54
301,Mayor,City Wide,Regular,12-06 Sunrise Community Church,Sunrise Community Church,2999,No,14,Over Votes,,0
301,Mayor,City Wide,Regular,12-06 Sunrise Community Church,Sunrise Community Church,2999,No,15,Under Votes,,16
301,Mayor,City Wide,Regular,12-07 T. D. Baker School,T. D. Baker School,3552,No,1,BOUCHIER,Taz,7
301,Mayor,City Wide,Regular,12-07 T. D. Baker School,T. D. Baker School,3552,No,2,BUTLER,Mike,15
301,Mayor,City Wide,Regular,12-07 T. D. Baker School,T. D. Baker School,3552,No,3,COUSINEAU,Ron,2
301,Mayor,City Wide,Regular,12-07 T. D. Baker School,T. D. Baker School,3552,No,4,FROST,Carla,9
301,Mayor,City Wide,Regular,12-07 T. D. Baker School,T. D. Baker School,3552,No,5,IVESON,Don,333
301,Mayor,City Wide,Regular,12-07 T. D. Baker School,T. D. Baker School,3552,No,6,KOZIAK,Don,23
301,Mayor,City Wide,Regular,12-07 T. D. Baker School,T. D. Baker School,3552,No,7,LIGERTWOOD,Bob (Robert),3
301,Mayor,City Wide,Regular,12-07 T. D. Baker School,T. D. Baker School,3552,No,8,MAK,Henry,1
301,Mayor,City Wide,Regular,12-07 T. D. Baker School,T. D. Baker School,3552,No,9,MUGHAL,Fahad,29
301,Mayor,City Wide,Regular,12-07 T. D. Baker School,T. D. Baker School,3552,No,10,NIKOLIC,Gordon,2
301,Mayor,City Wide,Regular,12-07 T. D. Baker School,T. D. Baker School,3552,No,11,SHEWCHUK,Steven Charles,14
301,Mayor,City Wide,Regular,12-07 T. D. Baker School,T. D. Baker School,3552,No,12,STEPHENS,Neil,2
301,Mayor,City Wide,Regular,12-07 T. D. Baker School,T. D. Baker School,3552,No,13,THOMAS,Justin,20
301,Mayor,City Wide,Regular,12-07 T. D. Baker School,T. D. Baker School,3552,No,14,Over Votes,,0
301,Mayor,City Wide,Regular,12-07 T. D. Baker School,T. D. Baker School,3552,No,15,Under Votes,,3
301,Mayor,City Wide,Regular,12-08 Daly Grove School,Daly Grove School,2451,No,1,BOUCHIER,Taz,11
301,Mayor,City Wide,Regular,12-08 Daly Grove School,Daly Grove School,2451,No,2,BUTLER,Mike,24
301,Mayor,City Wide,Regular,12-08 Daly Grove School,Daly Grove School,2451,No,3,COUSINEAU,Ron,2
301,Mayor,City Wide,Regular,12-08 Daly Grove School,Daly Grove School,2451,No,4,FROST,Carla,9
301,Mayor,City Wide,Regular,12-08 Daly Grove School,Daly Grove School,2451,No,5,IVESON,Don,355
301,Mayor,City Wide,Regular,12-08 Daly Grove School,Daly Grove School,2451,No,6,KOZIAK,Don,37
301,Mayor,City Wide,Regular,12-08 Daly Grove School,Daly Grove School,2451,No,7,LIGERTWOOD,Bob (Robert),3
301,Mayor,City Wide,Regular,12-08 Daly Grove School,Daly Grove School,2451,No,8,MAK,Henry,3
301,Mayor,City Wide,Regular,12-08 Daly Grove School,Daly Grove School,2451,No,9,MUGHAL,Fahad,43
301,Mayor,City Wide,Regular,12-08 Daly Grove School,Daly Grove School,2451,No,10,NIKOLIC,Gordon,3
301,Mayor,City Wide,Regular,12-08 Daly Grove School,Daly Grove School,2451,No,11,SHEWCHUK,Steven Charles,10
301,Mayor,City Wide,Regular,12-08 Daly Grove School,Daly Grove School,2451,No,12,STEPHENS,Neil,5
301,Mayor,City Wide,Regular,12-08 Daly Grove School,Daly Grove School,2451,No,13,THOMAS,Justin,20
301,Mayor,City Wide,Regular,12-08 Daly Grove School,Daly Grove School,2451,No,14,Over Votes,,0
301,Mayor,City Wide,Regular,12-08 Daly Grove School,Daly Grove School,2451,No,15,Under Votes,,7
301,Mayor,City Wide,Regular,12-09 Crawford Plains School,Crawford Plains School,2840,No,1,BOUCHIER,Taz,7
301,Mayor,City Wide,Regular,12-09 Crawford Plains School,Crawford Plains School,2840,No,2,BUTLER,Mike,29
301,Mayor,City Wide,Regular,12-09 Crawford Plains School,Crawford Plains School,2840,No,3,COUSINEAU,Ron,3
301,Mayor,City Wide,Regular,12-09 Crawford Plains School,Crawford Plains School,2840,No,4,FROST,Carla,14
301,Mayor,City Wide,Regular,12-09 Crawford Plains School,Crawford Plains School,2840,No,5,IVESON,Don,552
301,Mayor,City Wide,Regular,12-09 Crawford Plains School,Crawford Plains School,2840,No,6,KOZIAK,Don,56
301,Mayor,City Wide,Regular,12-09 Crawford Plains School,Crawford Plains School,2840,No,7,LIGERTWOOD,Bob (Robert),1
301,Mayor,City Wide,Regular,12-09 Crawford Plains School,Crawford Plains School,2840,No,8,MAK,Henry,2
301,Mayor,City Wide,Regular,12-09 Crawford Plains School,Crawford Plains School,2840,No,9,MUGHAL,Fahad,38
301,Mayor,City Wide,Regular,12-09 Crawford Plains School,Crawford Plains School,2840,No,10,NIKOLIC,Gordon,9
301,Mayor,City Wide,Regular,12-09 Crawford Plains School,Crawford Plains School,2840,No,11,SHEWCHUK,Steven Charles,36
301,Mayor,City Wide,Regular,12-09 Crawford Plains School,Crawford Plains School,2840,No,12,STEPHENS,Neil,9
301,Mayor,City Wide,Regular,12-09 Crawford Plains School,Crawford Plains School,2840,No,13,THOMAS,Justin,31
301,Mayor,City Wide,Regular,12-09 Crawford Plains School,Crawford Plains School,2840,No,14,Over Votes,,0
301,Mayor,City Wide,Regular,12-09 Crawford Plains School,Crawford Plains School,2840,No,15,Under Votes,,1
301,Mayor,City Wide,Regular,12-10 Ellerslie Primary School,Ellerslie Primary School,2739,No,1,BOUCHIER,Taz,6
301,Mayor,City Wide,Regular,12-10 Ellerslie Primary School,Ellerslie Primary School,2739,No,2,BUTLER,Mike,24
301,Mayor,City Wide,Regular,12-10 Ellerslie Primary School,Ellerslie Primary School,2739,No,3,COUSINEAU,Ron,0
301,Mayor,City Wide,Regular,12-10 Ellerslie Primary School,Ellerslie Primary School,2739,No,4,FROST,Carla,9
301,Mayor,City Wide,Regular,12-10 Ellerslie Primary School,Ellerslie Primary School,2739,No,5,IVESON,Don,420
301,Mayor,City Wide,Regular,12-10 Ellerslie Primary School,Ellerslie Primary School,2739,No,6,KOZIAK,Don,16
301,Mayor,City Wide,Regular,12-10 Ellerslie Primary School,Ellerslie Primary School,2739,No,7,LIGERTWOOD,Bob (Robert),2
301,Mayor,City Wide,Regular,12-10 Ellerslie Primary School,Ellerslie Primary School,2739,No,8,MAK,Henry,0
301,Mayor,City Wide,Regular,12-10 Ellerslie Primary School,Ellerslie Primary School,2739,No,9,MUGHAL,Fahad,58
301,Mayor,City Wide,Regular,12-10 Ellerslie Primary School,Ellerslie Primary School,2739,No,10,NIKOLIC,Gordon,1
301,Mayor,City Wide,Regular,12-10 Ellerslie Primary School,Ellerslie Primary School,2739,No,11,SHEWCHUK,Steven Charles,29
301,Mayor,City Wide,Regular,12-10 Ellerslie Primary School,Ellerslie Primary School,2739,No,12,STEPHENS,Neil,2
301,Mayor,City Wide,Regular,12-10 Ellerslie Primary School,Ellerslie Primary School,2739,No,13,THOMAS,Justin,10
301,Mayor,City Wide,Regular,12-10 Ellerslie Primary School,Ellerslie Primary School,2739,No,14,Over Votes,,0
301,Mayor,City Wide,Regular,12-10 Ellerslie Primary School,Ellerslie Primary School,2739,No,15,Under Votes,,15
301,Mayor,City Wide,Regular,12-11 Grace Point Church of God,Grace Point Church of God,2944,No,1,BOUCHIER,Taz,13
301,Mayor,City Wide,Regular,12-11 Grace Point Church of God,Grace Point Church of God,2944,No,2,BUTLER,Mike,33
301,Mayor,City Wide,Regular,12-11 Grace Point Church of God,Grace Point Church of God,2944,No,3,COUSINEAU,Ron,6
301,Mayor,City Wide,Regular,12-11 Grace Point Church of God,Grace Point Church of God,2944,No,4,FROST,Carla,14
301,Mayor,City Wide,Regular,12-11 Grace Point Church of God,Grace Point Church of God,2944,No,5,IVESON,Don,449
301,Mayor,City Wide,Regular,12-11 Grace Point Church of God,Grace Point Church of God,2944,No,6,KOZIAK,Don,17
301,Mayor,City Wide,Regular,12-11 Grace Point Church of God,Grace Point Church of God,2944,No,7,LIGERTWOOD,Bob (Robert),0
301,Mayor,City Wide,Regular,12-11 Grace Point Church of God,Grace Point Church of God,2944,No,8,MAK,Henry,5
301,Mayor,City Wide,Regular,12-11 Grace Point Church of God,Grace Point Church of God,2944,No,9,MUGHAL,Fahad,64
301,Mayor,City Wide,Regular,12-11 Grace Point Church of God,Grace Point Church of God,2944,No,10,NIKOLIC,Gordon,6
301,Mayor,City Wide,Regular,12-11 Grace Point Church of God,Grace Point Church of God,2944,No,11,SHEWCHUK,Steven Charles,14
301,Mayor,City Wide,Regular,12-11 Grace Point Church of God,Grace Point Church of God,2944,No,12,STEPHENS,Neil,6
301,Mayor,City Wide,Regular,12-11 Grace Point Church of God,Grace Point Church of God,2944,No,13,THOMAS,Justin,24
301,Mayor,City Wide,Regular,12-11 Grace Point Church of God,Grace Point Church of God,2944,No,14,Over Votes,,1
301,Mayor,City Wide,Regular,12-11 Grace Point Church of God,Grace Point Church of God,2944,No,15,Under Votes,,7
301,Mayor,City Wide,Regular,12-12 Father Michael Mireau School,Father Michael Mireau School,4795,No,1,BOUCHIER,Taz,15
301,Mayor,City Wide,Regular,12-12 Father Michael Mireau School,Father Michael Mireau School,4795,No,2,BUTLER,Mike,60
301,Mayor,City Wide,Regular,12-12 Father Michael Mireau School,Father Michael Mireau School,4795,No,3,COUSINEAU,Ron,5
301,Mayor,City Wide,Regular,12-12 Father Michael Mireau School,Father Michael Mireau School,4795,No,4,FROST,Carla,10
301,Mayor,City Wide,Regular,12-12 Father Michael Mireau School,Father Michael Mireau School,4795,No,5,IVESON,Don,967
301,Mayor,City Wide,Regular,12-12 Father Michael Mireau School,Father Michael Mireau School,4795,No,6,KOZIAK,Don,40
301,Mayor,City Wide,Regular,12-12 Father Michael Mireau School,Father Michael Mireau School,4795,No,7,LIGERTWOOD,Bob (Robert),2
301,Mayor,City Wide,Regular,12-12 Father Michael Mireau School,Father Michael Mireau School,4795,No,8,MAK,Henry,2
301,Mayor,City Wide,Regular,12-12 Father Michael Mireau School,Father Michael Mireau School,4795,No,9,MUGHAL,Fahad,55
301,Mayor,City Wide,Regular,12-12 Father Michael Mireau School,Father Michael Mireau School,4795,No,10,NIKOLIC,Gordon,4
301,Mayor,City Wide,Regular,12-12 Father Michael Mireau School,Father Michael Mireau School,4795,No,11,SHEWCHUK,Steven Charles,43
301,Mayor,City Wide,Regular,12-12 Father Michael Mireau School,Father Michael Mireau School,4795,No,12,STEPHENS,Neil,5
301,Mayor,City Wide,Regular,12-12 Father Michael Mireau School,Father Michael Mireau School,4795,No,13,THOMAS,Justin,39
301,Mayor,City Wide,Regular,12-12 Father Michael Mireau School,Father Michael Mireau School,4795,No,14,Over Votes,,0
301,Mayor,City Wide,Regular,12-12 Father Michael Mireau School,Father Michael Mireau School,4795,No,15,Under Votes,,22
301,Mayor,City Wide,Regular,12-13 Michael Strembitsky School,Michael Strembitsky School,4796,No,1,BOUCHIER,Taz,4
301,Mayor,City Wide,Regular,12-13 Michael Strembitsky School,Michael Strembitsky School,4796,No,2,BUTLER,Mike,20
301,Mayor,City Wide,Regular,12-13 Michael Strembitsky School,Michael Strembitsky School,4796,No,3,COUSINEAU,Ron,5
301,Mayor,City Wide,Regular,12-13 Michael Strembitsky School,Michael Strembitsky School,4796,No,4,FROST,Carla,10
301,Mayor,City Wide,Regular,12-13 Michael Strembitsky School,Michael Strembitsky School,4796,No,5,IVESON,Don,755
301,Mayor,City Wide,Regular,12-13 Michael Strembitsky School,Michael Strembitsky School,4796,No,6,KOZIAK,Don,12
301,Mayor,City Wide,Regular,12-13 Michael Strembitsky School,Michael Strembitsky School,4796,No,7,LIGERTWOOD,Bob (Robert),2
301,Mayor,City Wide,Regular,12-13 Michael Strembitsky School,Michael Strembitsky School,4796,No,8,MAK,Henry,2
301,Mayor,City Wide,Regular,12-13 Michael Strembitsky School,Michael Strembitsky School,4796,No,9,MUGHAL,Fahad,38
301,Mayor,City Wide,Regular,12-13 Michael Strembitsky School,Michael Strembitsky School,4796,No,10,NIKOLIC,Gordon,6
301,Mayor,City Wide,Regular,12-13 Michael Strembitsky School,Michael Strembitsky School,4796,No,11,SHEWCHUK,Steven Charles,37
301,Mayor,City Wide,Regular,12-13 Michael Strembitsky School,Michael Strembitsky School,4796,No,12,STEPHENS,Neil,7
301,Mayor,City Wide,Regular,12-13 Michael Strembitsky School,Michael Strembitsky School,4796,No,13,THOMAS,Justin,33
301,Mayor,City Wide,Regular,12-13 Michael Strembitsky School,Michael Strembitsky School,4796,No,14,Over Votes,,0
301,Mayor,City Wide,Regular,12-13 Michael Strembitsky School,Michael Strembitsky School,4796,No,15,Under Votes,,11
301,Mayor,City Wide,Regular,12-14 Corpus Christi School,Corpus Christi School,4775,No,1,BOUCHIER,Taz,10
301,Mayor,City Wide,Regular,12-14 Corpus Christi School,Corpus Christi School,4775,No,2,BUTLER,Mike,49
301,Mayor,City Wide,Regular,12-14 Corpus Christi School,Corpus Christi School,4775,No,3,COUSINEAU,Ron,7
301,Mayor,City Wide,Regular,12-14 Corpus Christi School,Corpus Christi School,4775,No,4,FROST,Carla,13
301,Mayor,City Wide,Regular,12-14 Corpus Christi School,Corpus Christi School,4775,No,5,IVESON,Don,613
301,Mayor,City Wide,Regular,12-14 Corpus Christi School,Corpus Christi School,4775,No,6,KOZIAK,Don,19
301,Mayor,City Wide,Regular,12-14 Corpus Christi School,Corpus Christi School,4775,No,7,LIGERTWOOD,Bob (Robert),3
301,Mayor,City Wide,Regular,12-14 Corpus Christi School,Corpus Christi School,4775,No,8,MAK,Henry,4
301,Mayor,City Wide,Regular,12-14 Corpus Christi School,Corpus Christi School,4775,No,9,MUGHAL,Fahad,112
301,Mayor,City Wide,Regular,12-14 Corpus Christi School,Corpus Christi School,4775,No,10,NIKOLIC,Gordon,1
301,Mayor,City Wide,Regular,12-14 Corpus Christi School,Corpus Christi School,4775,No,11,SHEWCHUK,Steven Charles,25
301,Mayor,City Wide,Regular,12-14 Corpus Christi School,Corpus Christi School,4775,No,12,STEPHENS,Neil,5
301,Mayor,City Wide,Regular,12-14 Corpus Christi School,Corpus Christi School,4775,No,13,THOMAS,Justin,58
301,Mayor,City Wide,Regular,12-14 Corpus Christi School,Corpus Christi School,4775,No,14,Over Votes,,1
301,Mayor,City Wide,Regular,12-14 Corpus Christi School,Corpus Christi School,4775,No,15,Under Votes,,19
301,Mayor,City Wide,Regular,12-15 Meadowlands Baptist Church,Meadowlands Baptist Church,4438,No,1,BOUCHIER,Taz,11
301,Mayor,City Wide,Regular,12-15 Meadowlands Baptist Church,Meadowlands Baptist Church,4438,No,2,BUTLER,Mike,49
301,Mayor,City Wide,Regular,12-15 Meadowlands Baptist Church,Meadowlands Baptist Church,4438,No,3,COUSINEAU,Ron,3
301,Mayor,City Wide,Regular,12-15 Meadowlands Baptist Church,Meadowlands Baptist Church,4438,No,4,FROST,Carla,10
301,Mayor,City Wide,Regular,12-15 Meadowlands Baptist Church,Meadowlands Baptist Church,4438,No,5,IVESON,Don,401
301,Mayor,City Wide,Regular,12-15 Meadowlands Baptist Church,Meadowlands Baptist Church,4438,No,6,KOZIAK,Don,8
301,Mayor,City Wide,Regular,12-15 Meadowlands Baptist Church,Meadowlands Baptist Church,4438,No,7,LIGERTWOOD,Bob (Robert),4
301,Mayor,City Wide,Regular,12-15 Meadowlands Baptist Church,Meadowlands Baptist Church,4438,No,8,MAK,Henry,5
301,Mayor,City Wide,Regular,12-15 Meadowlands Baptist Church,Meadowlands Baptist Church,4438,No,9,MUGHAL,Fahad,99
301,Mayor,City Wide,Regular,12-15 Meadowlands Baptist Church,Meadowlands Baptist Church,4438,No,10,NIKOLIC,Gordon,4
301,Mayor,City Wide,Regular,12-15 Meadowlands Baptist Church,Meadowlands Baptist Church,4438,No,11,SHEWCHUK,Steven Charles,12
301,Mayor,City Wide,Regular,12-15 Meadowlands Baptist Church,Meadowlands Baptist Church,4438,No,12,STEPHENS,Neil,11
301,Mayor,City Wide,Regular,12-15 Meadowlands Baptist Church,Meadowlands Baptist Church,4438,No,13,THOMAS,Justin,57
301,Mayor,City Wide,Regular,12-15 Meadowlands Baptist Church,Meadowlands Baptist Church,4438,No,14,Over Votes,,0
301,Mayor,City Wide,Regular,12-15 Meadowlands Baptist Church,Meadowlands Baptist Church,4438,No,15,Under Votes,,13
301,Mayor,City Wide,Virtual,Ward 12 City Wide Hospital Vote,,,No,1,BOUCHIER,Taz,0
301,Mayor,City Wide,Virtual,Ward 12 City Wide Hospital Vote,,,No,2,BUTLER,Mike,1
301,Mayor,City Wide,Virtual,Ward 12 City Wide Hospital Vote,,,No,3,COUSINEAU,Ron,0
301,Mayor,City Wide,Virtual,Ward 12 City Wide Hospital Vote,,,No,4,FROST,Carla,0
301,Mayor,City Wide,Virtual,Ward 12 City Wide Hospital Vote,,,No,5,IVESON,Don,15
301,Mayor,City Wide,Virtual,Ward 12 City Wide Hospital Vote,,,No,6,KOZIAK,Don,1
301,Mayor,City Wide,Virtual,Ward 12 City Wide Hospital Vote,,,No,7,LIGERTWOOD,Bob (Robert),0
301,Mayor,City Wide,Virtual,Ward 12 City Wide Hospital Vote,,,No,8,MAK,Henry,0
301,Mayor,City Wide,Virtual,Ward 12 City Wide Hospital Vote,,,No,9,MUGHAL,Fahad,0
301,Mayor,City Wide,Virtual,Ward 12 City Wide Hospital Vote,,,No,10,NIKOLIC,Gordon,0
301,Mayor,City Wide,Virtual,Ward 12 City Wide Hospital Vote,,,No,11,SHEWCHUK,Steven Charles,0
301,Mayor,City Wide,Virtual,Ward 12 City Wide Hospital Vote,,,No,12,STEPHENS,Neil,0
301,Mayor,City Wide,Virtual,Ward 12 City Wide Hospital Vote,,,No,13,THOMAS,Justin,0
301,Mayor,City Wide,Virtual,Ward 12 City Wide Hospital Vote,,,No,14,Over Votes,,0
301,Mayor,City Wide,Virtual,Ward 12 City Wide Hospital Vote,,,No,15,Under Votes,,1
301,Mayor,City Wide,Virtual,Ward 12 Post Secondary Advance Vote  ,,,No,1,BOUCHIER,Taz,0
301,Mayor,City Wide,Virtual,Ward 12 Post Secondary Advance Vote  ,,,No,2,BUTLER,Mike,0
301,Mayor,City Wide,Virtual,Ward 12 Post Secondary Advance Vote  ,,,No,3,COUSINEAU,Ron,0
301,Mayor,City Wide,Virtual,Ward 12 Post Secondary Advance Vote  ,,,No,4,FROST,Carla,0
301,Mayor,City Wide,Virtual,Ward 12 Post Secondary Advance Vote  ,,,No,5,IVESON,Don,26
301,Mayor,City Wide,Virtual,Ward 12 Post Secondary Advance Vote  ,,,No,6,KOZIAK,Don,0
301,Mayor,City Wide,Virtual,Ward 12 Post Secondary Advance Vote  ,,,No,7,LIGERTWOOD,Bob (Robert),1
301,Mayor,City Wide,Virtual,Ward 12 Post Secondary Advance Vote  ,,,No,8,MAK,Henry,0
301,Mayor,City Wide,Virtual,Ward 12 Post Secondary Advance Vote  ,,,No,9,MUGHAL,Fahad,1
301,Mayor,City Wide,Virtual,Ward 12 Post Secondary Advance Vote  ,,,No,10,NIKOLIC,Gordon,0
301,Mayor,City Wide,Virtual,Ward 12 Post Secondary Advance Vote  ,,,No,11,SHEWCHUK,Steven Charles,0
301,Mayor,City Wide,Virtual,Ward 12 Post Secondary Advance Vote  ,,,No,12,STEPHENS,Neil,0
301,Mayor,City Wide,Virtual,Ward 12 Post Secondary Advance Vote  ,,,No,13,THOMAS,Justin,1
301,Mayor,City Wide,Virtual,Ward 12 Post Secondary Advance Vote  ,,,No,14,Over Votes,,0
301,Mayor,City Wide,Virtual,Ward 12 Post Secondary Advance Vote  ,,,No,15,Under Votes,,0
301,Mayor,City Wide,Virtual,Ward 12 City Wide Special Ballots,,,No,1,BOUCHIER,Taz,1
301,Mayor,City Wide,Virtual,Ward 12 City Wide Special Ballots,,,No,2,BUTLER,Mike,0
301,Mayor,City Wide,Virtual,Ward 12 City Wide Special Ballots,,,No,3,COUSINEAU,Ron,0
301,Mayor,City Wide,Virtual,Ward 12 City Wide Special Ballots,,,No,4,FROST,Carla,0
301,Mayor,City Wide,Virtual,Ward 12 City Wide Special Ballots,,,No,5,IVESON,Don,12
301,Mayor,City Wide,Virtual,Ward 12 City Wide Special Ballots,,,No,6,KOZIAK,Don,2
301,Mayor,City Wide,Virtual,Ward 12 City Wide Special Ballots,,,No,7,LIGERTWOOD,Bob (Robert),0
301,Mayor,City Wide,Virtual,Ward 12 City Wide Special Ballots,,,No,8,MAK,Henry,0
301,Mayor,City Wide,Virtual,Ward 12 City Wide Special Ballots,,,No,9,MUGHAL,Fahad,3
301,Mayor,City Wide,Virtual,Ward 12 City Wide Special Ballots,,,No,10,NIKOLIC,Gordon,0
301,Mayor,City Wide,Virtual,Ward 12 City Wide Special Ballots,,,No,11,SHEWCHUK,Steven Charles,0
301,Mayor,City Wide,Virtual,Ward 12 City Wide Special Ballots,,,No,12,STEPHENS,Neil,0
301,Mayor,City Wide,Virtual,Ward 12 City Wide Special Ballots,,,No,13,THOMAS,Justin,0
301,Mayor,City Wide,Virtual,Ward 12 City Wide Special Ballots,,,No,14,Over Votes,,0
301,Mayor,City Wide,Virtual,Ward 12 City Wide Special Ballots,,,No,15,Under Votes,,0
301,Mayor,City Wide,Virtual,Ward 12 Senior Accommodation Facility Vote,,,No,1,BOUCHIER,Taz,3
301,Mayor,City Wide,Virtual,Ward 12 Senior Accommodation Facility Vote,,,No,2,BUTLER,Mike,1
301,Mayor,City Wide,Virtual,Ward 12 Senior Accommodation Facility Vote,,,No,3,COUSINEAU,Ron,0
301,Mayor,City Wide,Virtual,Ward 12 Senior Accommodation Facility Vote,,,No,4,FROST,Carla,1
301,Mayor,City Wide,Virtual,Ward 12 Senior Accommodation Facility Vote,,,No,5,IVESON,Don,63
301,Mayor,City Wide,Virtual,Ward 12 Senior Accommodation Facility Vote,,,No,6,KOZIAK,Don,4
301,Mayor,City Wide,Virtual,Ward 12 Senior Accommodation Facility Vote,,,No,7,LIGERTWOOD,Bob (Robert),1
301,Mayor,City Wide,Virtual,Ward 12 Senior Accommodation Facility Vote,,,No,8,MAK,Henry,0
301,Mayor,City Wide,Virtual,Ward 12 Senior Accommodation Facility Vote,,,No,9,MUGHAL,Fahad,0
301,Mayor,City Wide,Virtual,Ward 12 Senior Accommodation Facility Vote,,,No,10,NIKOLIC,Gordon,0
301,Mayor,City Wide,Virtual,Ward 12 Senior Accommodation Facility Vote,,,No,11,SHEWCHUK,Steven Charles,0
301,Mayor,City Wide,Virtual,Ward 12 Senior Accommodation Facility Vote,,,No,12,STEPHENS,Neil,1
301,Mayor,City Wide,Virtual,Ward 12 Senior Accommodation Facility Vote,,,No,13,THOMAS,Justin,0
301,Mayor,City Wide,Virtual,Ward 12 Senior Accommodation Facility Vote,,,No,14,Over Votes,,0
301,Mayor,City Wide,Virtual,Ward 12 Senior Accommodation Facility Vote,,,No,15,Under Votes,,0
301,Mayor,City Wide,Virtual,Ward 12 Ward Base Advance Vote,,,No,1,BOUCHIER,Taz,57
301,Mayor,City Wide,Virtual,Ward 12 Ward Base Advance Vote,,,No,2,BUTLER,Mike,133
301,Mayor,City Wide,Virtual,Ward 12 Ward Base Advance Vote,,,No,3,COUSINEAU,Ron,24
301,Mayor,City Wide,Virtual,Ward 12 Ward Base Advance Vote,,,No,4,FROST,Carla,41
301,Mayor,City Wide,Virtual,Ward 12 Ward Base Advance Vote,,,No,5,IVESON,Don,1277
301,Mayor,City Wide,Virtual,Ward 12 Ward Base Advance Vote,,,No,6,KOZIAK,Don,79
301,Mayor,City Wide,Virtual,Ward 12 Ward Base Advance Vote,,,No,7,LIGERTWOOD,Bob (Robert),21
301,Mayor,City Wide,Virtual,Ward 12 Ward Base Advance Vote,,,No,8,MAK,Henry,14
301,Mayor,City Wide,Virtual,Ward 12 Ward Base Advance Vote,,,No,9,MUGHAL,Fahad,217
301,Mayor,City Wide,Virtual,Ward 12 Ward Base Advance Vote,,,No,10,NIKOLIC,Gordon,12
301,Mayor,City Wide,Virtual,Ward 12 Ward Base Advance Vote,,,No,11,SHEWCHUK,Steven Charles,52
301,Mayor,City Wide,Virtual,Ward 12 Ward Base Advance Vote,,,No,12,STEPHENS,Neil,30
301,Mayor,City Wide,Virtual,Ward 12 Ward Base Advance Vote,,,No,13,THOMAS,Justin,125
301,Mayor,City Wide,Virtual,Ward 12 Ward Base Advance Vote,,,No,14,Over Votes,,0
301,Mayor,City Wide,Virtual,Ward 12 Ward Base Advance Vote,,,No,15,Under Votes,,97
302,Councillor,Ward 01,Regular,01-01 Westview Village Community Hall,Westview Village Community Hall,3343,No,1,ALLEN,Randy,71
302,Councillor,Ward 01,Regular,01-01 Westview Village Community Hall,Westview Village Community Hall,3343,No,2,AVELLANA,Reuben,29
302,Councillor,Ward 01,Regular,01-01 Westview Village Community Hall,Westview Village Community Hall,3343,No,3,KNACK,Andrew,424
302,Councillor,Ward 01,Regular,01-01 Westview Village Community Hall,Westview Village Community Hall,3343,No,4,OLIVIER,Dave,221
302,Councillor,Ward 01,Regular,01-01 Westview Village Community Hall,Westview Village Community Hall,3343,No,5,Over Votes,,0
302,Councillor,Ward 01,Regular,01-01 Westview Village Community Hall,Westview Village Community Hall,3343,No,6,Under Votes,,17
302,Councillor,Ward 01,Regular,01-02 Our Lady Of Peace School,Our Lady Of Peace School,2177,No,1,ALLEN,Randy,63
